tahun,jumlah_kejadian,jenis_bencana,provinsi,rumah_rusak_berat,meninggal,mengungsi
2011,1,Banjir,Sulawesi Tengah,3,0,0
2011,1,Banjir,Gorontalo,14,0,173
2011,1,Cuaca ekstrem,Jawa Tengah,17,0,0
2011,1,Cuaca ekstrem,Jawa Barat,21,0,0
2011,1,Cuaca ekstrem,Jawa Barat,43,0,0
2011,1,Banjir,Jawa Tengah,11,0,0
2011,1,Gelombang pasang / Abrasi,Bali,2,0,0
2011,1,Banjir,Jawa Tengah,13,0,0
2011,1,Gelombang pasang / Abrasi,Bali,1,0,0
2011,1,Longsor,Jawa Timur,1,0,200
2011,1,Banjir,Jawa Timur,0,0,2000
2011,1,Banjir,Nusa Tenggara Barat,0,6,0
2011,1,Banjir,Sulawesi Utara,217,0,0
2011,1,Banjir,Aceh,20,0,0
2011,1,Longsor,Jawa Timur,0,1,0
2011,1,Gelombang pasang / Abrasi,Sulawesi Tengah,15,0,225
2011,1,Longsor,Nusa Tenggara Timur,0,0,0
2011,1,Cuaca ekstrem,Sumatera Utara,4,0,0
2011,1,Cuaca ekstrem,Nusa Tenggara Barat,8,0,0
2011,1,Longsor,Sulawesi Utara,0,2,0
2011,1,Banjir,Sulawesi Utara,0,2,0
2011,1,Longsor,Jawa Tengah,2,7,0
2011,1,Longsor,Jawa Barat,0,0,195
2011,1,Cuaca ekstrem,Jawa Tengah,14,0,0
2011,1,Cuaca ekstrem,Jawa Tengah,1,7,0
2011,1,Cuaca ekstrem,Bali,3,2,0
2011,1,Banjir,Jawa Tengah,0,0,783
2011,1,Banjir,Jawa Tengah,4,0,0
2011,1,Banjir,Jawa Barat,0,1,3500
2011,1,Cuaca ekstrem,Jawa Timur,30,0,0
2011,1,Banjir,Nusa Tenggara Timur,2,0,1000
2011,1,Cuaca ekstrem,Kalimantan Selatan,17,0,0
2011,1,Cuaca ekstrem,Sulawesi Selatan,5,0,0
2011,1,Cuaca ekstrem,Sulawesi Tenggara,21,0,0
2011,1,Cuaca ekstrem,Kalimantan Selatan,15,0,0
2011,1,Cuaca ekstrem,Nusa Tenggara Timur,11,0,0
2011,1,Cuaca ekstrem,Jawa Tengah,5,0,0
2011,1,Longsor,Jawa Tengah,11,0,0
2011,1,Cuaca ekstrem,Jawa Timur,299,0,0
2011,1,Cuaca ekstrem,Jawa Timur,7,0,0
2011,1,Cuaca ekstrem,Jawa Timur,17,0,0
2011,1,Cuaca ekstrem,Bali,18,0,0
2011,1,Banjir,Nusa Tenggara Barat,0,2,0
2011,1,Cuaca ekstrem,Nusa Tenggara Barat,10,2,0
2011,1,Banjir,Nusa Tenggara Timur,6,0,0
2011,1,Banjir,Sulawesi Selatan,2,0,0
2011,1,Gelombang pasang / Abrasi,Sulawesi Barat,34,0,203
2011,1,Banjir,Jawa Tengah,8,0,0
2011,1,Cuaca ekstrem,Nusa Tenggara Timur,3,0,0
2011,1,Gelombang pasang / Abrasi,Nusa Tenggara Timur,0,0,200
2011,1,Banjir,Sulawesi Selatan,2,1,0
2011,1,Cuaca ekstrem,Bali,4,0,0
2011,1,Banjir,Kalimantan Barat,0,1,0
2011,1,Banjir,Jawa Tengah,20,3,0
2011,1,Banjir,Sumatera Utara,0,0,10000
2011,1,Banjir,Bali,3,0,0
2011,1,Banjir,Jawa Timur,64,1,0
2011,1,Banjir,Jawa Tengah,442,4,3566
2011,1,Banjir,Jawa Tengah,5,0,0
2011,1,Longsor,Jawa Timur,9,0,0
2011,1,Longsor,Jawa Timur,4,0,0
2011,1,Longsor,Sumatera Selatan,0,0,60
2011,1,Banjir,Jawa Tengah,309,1,400
2011,1,Longsor,Jawa Tengah,41,0,0
2011,1,Longsor,Daerah Istimewa Yogyakarta,2,1,142
2011,1,Banjir,Daerah Istimewa Yogyakarta,13,0,0
2011,1,Banjir,Sulawesi Tengah,8,0,0
2011,1,Cuaca ekstrem,Sulawesi Tenggara,1,0,0
2011,1,Longsor,Jawa Tengah,1,1,0
